,screen_name,state
16677,PIYUSHSINGH009,To Be Added
16678,nandsingh_nand,Bihar
16682,MatruBhakt,Maharashtra
16683,syedzafarBJP,To Be Added
16684,hariompandeyMP,Maharashtra
16686,AtulShahBJP,Maharashtra
16689,sanjaysaraogmla,Bihar
16690,RamVSatpute,Maharashtra
16691,ganeshmpandey,Maharashtra
16692,BhatkhalkarA,Maharashtra
16695,HarishD_BJP,Maharashtra
16696,AB_BJP,Maharashtra
16699,Ranjitpatil_Mos,Maharashtra
16700,iBhanuAditya,Bihar
16702,JaykumarRawal,Maharashtra
16703,keshavupadhye,Maharashtra
16710,NeilSomaiya,Maharashtra
16711,mukeshbjpmrj,Bihar
16712,Deepakthakur_1,Maharashtra
16713,DeshmukSubhash,Maharashtra
16714,UnmeshPatilBjp,Maharashtra
16715,RamdasTadasMP,Maharashtra
16717,TajinderTiwana,Maharashtra
16721,rakeshrjnair,Maharashtra
16724,HBacholt,Bihar
16725,MadhaviBhuta,Maharashtra
16729,DrHeena_Gavit,Maharashtra
16731,AshokNeteMP,Maharashtra
16733,HarshalMantri,Maharashtra
16734,parag_alavani,Maharashtra
16735,Bjp71756965,Bihar
16738,jdevdatt,Maharashtra
16739,sujit_thakurmlc,Maharashtra
16741,Madhavbhandari_,Maharashtra
16745,LavekarBharati,Maharashtra
16746,Pankajbalwa,Bihar
16749,ABVPKonkan,Maharashtra
16753,SunilbgaikwadMP,Maharashtra
16756,KotianUmanath,Maharashtra
16757,TufailQadriBJP,Bihar
16760,chetanaupadhya2,Maharashtra
16761,mahendra3,Maharashtra
16763,RKpanday1977,Maharashtra
16764,RodmalNagar,Maharashtra
16766,bhavijay_jethva,Maharashtra
16767,Bhagva_Dhvaj,Maharashtra
16768,NaveenS52866386,Bihar
16770,mihirkotecha,Maharashtra
16771,SidShirole,Maharashtra
16773,BJYM4Mumbai,Maharashtra
16775,KapilPatilMP,Maharashtra
16776,PKotekar,Maharashtra
16778,SureshHalwankar,Maharashtra
16779,ABHISHE91893086,Bihar
16781,drashokuike_mla,Maharashtra
16782,PankajaMundeBJP,Maharashtra
16783,Rohini_khadse,Maharashtra
16785,SudhakarKohale,Maharashtra
16786,AbhiPawarBJP,Maharashtra
16790,manojpo58166346,Bihar
16791,SunilPDeshmukh,Maharashtra
16792,Yogendranathpa,Maharashtra
16793,DrRamAmbatkar,Maharashtra
16794,BJPforMumbai,Maharashtra
16799,ithakurprashant,Maharashtra
16801,Shailen37336754,Bihar
16804,hajiarfatshaikh,Maharashtra
16805,Parinayfuke,Maharashtra
16806,PatilSanjaykaka,Maharashtra
16810,krishnakhopde,Maharashtra
16811,RajkumarBadoleB,Maharashtra
16812,GaneshK92309833,Bihar
16813,KetanMohitkar,Maharashtra
16815,ReshmaMChougule,Maharashtra
16817,drsbmantribjp,Maharashtra
16819,zahidpatka,Maharashtra
16821,sbegde50,Maharashtra
16822,amitchitalia,To Be Added
16824,iAniketOvhal,Maharashtra
16827,AnilSole1,Maharashtra
16828,DilipGandhiMP,Maharashtra
16829,MilindSai30,Maharashtra
16832,udaypratapmp,To Be Added
16833,manishaBJP,Maharashtra
16835,Navinchoudhary5,Bihar
16836,advakash,Maharashtra
16842,VidyaThakurBJP,Maharashtra
16846,bjp_dipak,Bihar
16847,g_ruchika,Maharashtra
16848,iVikasKumbhare,Maharashtra
16851,Abhishek_UP_,To Be Added
16857,Ashutos05445037,Bihar
16858,AmitShelarBJP,Maharashtra
16859,VHPInNews,To Be Added
16862,saxenavipul64,Maharashtra
16867,Kalpeshthakur8,Maharashtra
16868,apnapintu,Bihar
16869,iYogeshTilekar,Maharashtra
16871,BJP4PuneCity,Maharashtra
16875,karadpramod,Maharashtra
16879,mukeshg87404227,Bihar
16880,CAPratikKarpe,Maharashtra
16884,SharmaGyanmurti,Maharashtra
16890,sanjiv_1987,Bihar
16891,VISHALPUJ,Maharashtra
16892,VishnuSavara,Maharashtra
16896,Ravikanttupkar1,Maharashtra
16900,samirgurav,Maharashtra
16901,abhisheksantu65,Bihar
16904,EshaanSG,Maharashtra
16905,rrgehani,To Be Added
16906,Pfundkar,Maharashtra
16908,Subhash53806702,Maharashtra
16912,guptaji1122,Bihar
16913,chheda_pravin,Maharashtra
16917,katariabjp,To Be Added
16919,BJPforThane,Maharashtra
16923,ravirajsingh19,Bihar
16927,prashantrthakur,Maharashtra
16928,kunwarpschandel,Maharashtra
16931,GirishVyasBJP,Maharashtra
16932,AgendaforCity,Maharashtra
16934,rajnishdhaka,Bihar
16936,Office_MVNaidu,To Be Added
16938,Yogesh_Gogawale,Maharashtra
16943,MLAMaheshLandge,Maharashtra
16946,AniketKumarJh10,Bihar
16947,Ankita_BJYM,To Be Added
16948,dineshjain0625,Maharashtra
16954,Nikhilkvyas,Maharashtra
16957,imraushanyadav,Bihar
16960,vikrampatil0,To Be Added
16961,sagarphundkar,Maharashtra
16962,BJYMinMH,Maharashtra
16963,vivekanandg,Maharashtra
16968,DeepakY02666213,Bihar
16969,lal_punjabi,Maharashtra
16970,arjunvanjari,Maharashtra
16973,GangadhareBJP_,Maharashtra
16974,save_atul,Maharashtra
16976,AkshayJavheri,Maharashtra
16979,sumitraj1987,Bihar
16983,profmandar,Maharashtra
16984,Bunty_Bhangdiya,Maharashtra
16988,binjolaanurag,Maharashtra
16989,Hetalgalabjp,Maharashtra
16990,BjpRahulkumar,Bihar
16991,BJP4Parbhani,Maharashtra
16993,mbbarot69,Maharashtra
16995,BJP4Thane,Maharashtra
16997,vishwasvpathak,Maharashtra
17001,SubodhK73850973,Bihar
17002,UjwalKeskar,Maharashtra
17004,BJP4Nagpur,Maharashtra
17007,VinodKhanna74,Maharashtra
17010,smishra118,Maharashtra
17012,mla_goh,Bihar
17014,AkshayBhade5,Maharashtra
17015,TrikalAdsad,Maharashtra
17016,abvpwestmumbai,Maharashtra
17017,BalwadkarAmol,Maharashtra
17018,patilabhijit101,Maharashtra
17019,rajeambrishrao,Maharashtra
17020,BjymSocialMedia,To Be Added
17023,mukeshrrana,Bihar
17027,pvsathesir,Maharashtra
17028,sancheti_ajay,Maharashtra
17030,Babanrao5pute,Maharashtra
17032,BeradBhanudas,Maharashtra
17034,BjpShivkumar,Bihar
17035,BJP4Wardha,Maharashtra
17039,ViragPachpore,Maharashtra
17040,mpharishchandra,Maharashtra
17045,PurushotamDive1,Bihar
17047,RameshPokale,Maharashtra
17048,yogeshbhamre2,Maharashtra
17051,bjpsouthmumbai,Maharashtra
17052,RajeshreeBJP,Maharashtra
17053,ZambreSharad,Maharashtra
17057,Birendraohari,Bihar
17058,SachinSNPandey,Maharashtra
17059,drsbgaikwadmp,Maharashtra
17060,pravinghuge,Maharashtra
17061,dadubhaim7,Maharashtra
17064,kishan13g,Maharashtra
17068,VikasKOjha1,Bihar
17073,BJP4Nanded,Maharashtra
17074,MahaBJP2019,Maharashtra
17075,Ashataipande,Maharashtra
17077,SamarKamtekar,Maharashtra
17078,AshutoshGholap,Maharashtra
17079,akjagdishpur,Bihar
17087,nashikABVP,Maharashtra
17088,bjpitc,Maharashtra
17089,ShivarayK,Maharashtra
17090,AwayMani,Bihar
17093,VUjalambkar,Maharashtra
17096,Vikrant_BJP,Maharashtra
17101,RajeevK70597484,Bihar
17102,AmoghArlekar,Maharashtra
17109,Sshirsath20,Maharashtra
17112,ayushayuaditya,Bihar
17113,Mahajanshubham5,Maharashtra
17120,Shrikantmaloza1,Maharashtra
17123,PankajPaswanji,Bihar
17124,dholes,Maharashtra
17125,shivlalpatel18,Maharashtra
17129,BJPMM4Maha,Maharashtra
17135,sitaramthakare,Maharashtra
17138,sudarshanchoud1,Maharashtra
17142,BajpaiUsha,Maharashtra
17143,vedantlalwani01,To Be Added
17145,vcpaswanbjp,Bihar
17147,VidarbhaPutra,Maharashtra
17148,SachinTandale7,Maharashtra
17153,ABVPEastMumbai,Maharashtra
17154,SachinKalyank11,Maharashtra
17156,rajnishj97,Bihar
17161,sanjayphanje,Maharashtra
17163,dadajadhav_bjp,Maharashtra
17164,RamBura1,Maharashtra
17165,ideeputiwari,Maharashtra
17166,gandhemalhar,Maharashtra
17168,lalbabubjp,Bihar
17171,bjpmaha,Maharashtra
17172,RajNathaniBJP,Maharashtra
17173,Tahavesmshaikh,Maharashtra
17175,DrRahulAher,Maharashtra
17176,VahidShahBJYM,Maharashtra
17177,KiranTikmani,Maharashtra
17178,Amol_R_Deshmukh,Maharashtra
17179,vivekkumar4u83,Bihar
17185,bigbullq8,To Be Added
17186,mandamhatre,Maharashtra
17189,PravinDatke,Maharashtra
17190,Deepchand150816,Bihar
17193,sujeetshilamkar,Maharashtra
17195,Bharat_desh,Maharashtra
17196,KrishnaMLA,Maharashtra
17197,SawarkarRandhir,Maharashtra
17199,ABVPPatna,Maharashtra
17201,santoshkrpoddar,Bihar
17202,neelabensoni,Maharashtra
17203,galagalispg,To Be Added
17204,MahaBJPSamvad,Maharashtra
17206,DrBhagirathMP,Maharashtra
17208,DeepakDsawant1,Maharashtra
17209,BJP4Wani,Maharashtra
17212,Abvp_Ekma,Bihar
17218,amoljad06666039,Maharashtra
17220,maheshkrishnap,Maharashtra
17221,ShirwadkarRE,Maharashtra
17223,Srumeshgiri,Bihar
17229,Sunilkarjatkar,Maharashtra
17230,BJPMiraBhy,Maharashtra
17232,SanjayRupadhyay,Maharashtra
17233,drrajendrajain,Maharashtra
17234,ranjanpdyadav,Bihar
17236,ChaganShere,Maharashtra
17237,jamalsidhiqui,Maharashtra
17245,Vikash91355,Bihar
17246,atulagni,Maharashtra
17247,honraoprerana,Maharashtra
17248,AjinkyaSane,Maharashtra
17249,ujwalkhachane,Maharashtra
17256,MukeshK26092087,Bihar
17259,mla_sdeshmukh,Maharashtra
17260,BeedBjp,Maharashtra
17261,BJPMumbaiNE,Maharashtra
17262,shivanidanibjym,Maharashtra
17264,jigney_p_rathod,Maharashtra
17267,jitubansal2,Bihar
17270,ABVPVidarbha,Maharashtra
17272,gauravdporwal,Maharashtra
17274,nitinpurandare,Maharashtra
17275,Bjym4Swm,Maharashtra
17276,ibhushanharkut,Maharashtra
17277,kiranpaturkar,Maharashtra
17279,rpsinghbxr40504,Bihar
17280,rajendra_gavit,Maharashtra
17284,bjp4dindoshi,Maharashtra
17285,BjpMM4Thane,Maharashtra
17286,shashikant1515,Maharashtra
17288,Tushar_Raikar,Maharashtra
17289,BalajiP75444327,Maharashtra
17290,singh_ramadhar,Bihar
17295,RoshanKabra,Maharashtra
17296,MAURYARAMESHL,Maharashtra
17301,Abhishe47346130,Bihar
17307,BJP93Rohit,Maharashtra
17310,BJPforLatur,Maharashtra
17311,bipinjainbjp,Maharashtra
17312,ROHITRAJRAJPUTT,Bihar
17313,PaskalJDhanare,Maharashtra
17321,ashishanecha11,Maharashtra
17323,RajeshK89169148,Bihar
17327,niteshsharma601,Maharashtra
17328,AkshataChavan11,Maharashtra
17332,SagarPShende1,Maharashtra
17333,iSantoshAvhad,Maharashtra
17334,sauhard_shubham,Bihar
17335,STonshal,Maharashtra
17338,pramodm160,Maharashtra
17340,NilayNaik_MLC,Maharashtra
17344,pbawankule45,Maharashtra
17345,SumanDe63846453,Bihar
17349,GoswamiHitanshu,Maharashtra
17356,shishuauto,Bihar
17359,Eknathkhadse,Maharashtra
17360,dineshrpawar10,Maharashtra
17361,Mrkhiladi_,Maharashtra
17362,shivanjaliii,Maharashtra
17363,BalManeBJP,Maharashtra
17366,mohdfaruqueazam,Maharashtra
17367,PandeyNachiketa,To Be Added
17373,sandipdbhandari,Maharashtra
17374,IrfanAliPirjade,Maharashtra
17375,ShalakaSalviBJP,Maharashtra
17376,NILESHPRAJAPAT,Maharashtra
17377,avinashrkhanna,To Be Added
17383,ShubhamAgrawal_,Maharashtra
17384,OmprakashJDubey,Maharashtra
17386,Excelmetalsgma1,Maharashtra
17387,Vandan_BJP,Maharashtra
17388,AshishSalaskar2,Maharashtra
17390,bjpshashitiwari,Bihar
17397,swapnilshirsa20,Maharashtra
17398,shwetabajpai983,Maharashtra
17401,purushottam_bjp,Bihar
17403,BJPSatyendu,Maharashtra
17406,RanjitAde,Maharashtra
17407,ABVPRTMNU,Maharashtra
17408,h_shrivastav,Maharashtra
17410,BJPRajJaiswal,Maharashtra
17411,BaburaoPacharne,Maharashtra
17412,roshan_TARAPUR,Bihar
17413,AmitdubeyAd66,Maharashtra
17415,adv_bhosale,To Be Added
17418,shaik_sikandar,Maharashtra
17419,khemraj_bhatkar,Maharashtra
17422,Amarpatil_20,Maharashtra
17423,gyanranjanbjp,Bihar
17425,shreyshah__,Maharashtra
17428,chinchan108,Maharashtra
17433,arunpat08567280,Maharashtra
17434,pankajjhappu,Bihar
17436,KeshavVanve,Maharashtra
17438,PritiSatam,Maharashtra
17442,adv_goar,Maharashtra
17445,GonuShah,Bihar
17448,DrMNPandey,Maharashtra
17449,girishmehta1980,Maharashtra
17455,Being_Dharmesh,Maharashtra
17456,Rajnish33366956,Bihar
17458,SantoshYadavBJ2,Maharashtra
17459,ABVPJALGAON1,Maharashtra
17465,cmadgulkar007,Maharashtra
17467,themukularya,Bihar
17471,pradipkaria123,Maharashtra
17473,kunalkhandelwal,Maharashtra
17474,BJP4Paithan,Maharashtra
17475,SamirKunawar,Maharashtra
17478,ManmohanMaury13,Bihar
17481,NalinKumrKateel,Maharashtra
17484,shriramdube,Maharashtra
17485,bmshirsat,Maharashtra
17487,SivaGopinath4,Maharashtra
17488,gbmavani,Maharashtra
17489,bjpbholabeg,Bihar
17492,Ajinkya_Hambar,Maharashtra
17493,ShivdarshanBen1,Maharashtra
17496,badalkulkarni,Maharashtra
17497,MurheRavindra,Maharashtra
17498,ABVP_Thane,Maharashtra
17501,vickykumarpu,Bihar
17502,rahulS9zAchlHM9,Maharashtra
17503,MlaDrSanjayKute,Maharashtra
17505,surajlolge,Maharashtra
17509,DrAhmedRana,Maharashtra
17512,TherapistSudhir,Bihar
17515,iadityajainbjp,Maharashtra
17518,MAHARASHTRABJYM,Maharashtra
17522,BJPPune,Maharashtra
17523,anandcardio,Bihar
17524,vaibhavkale2012,Maharashtra
17525,manoj_patil3,Maharashtra
17527,Motilalmistry5,Maharashtra
17528,AnupAdhyenkiwar,Maharashtra
17529,DrArjunSpatil,Maharashtra
17531,GodboleSiddhesh,Maharashtra
17533,irshadk39,Maharashtra
17534,BJP4Banka,Bihar
17537,DahiwalSomesh,Maharashtra
17542,swapdesai0404,Maharashtra
17544,bjp4thanerural,Maharashtra
17545,ManoranjanModin,Bihar
17546,sandhusarabjit7,Maharashtra
17550,BJPPramodShukla,Maharashtra
17551,KunalMarathe4,Maharashtra
17554,NileshBjpyouth,Maharashtra
17556,BihpurExMla,Bihar
17557,VijayWalekarBJP,Maharashtra
17558,ashvinkasodaria,Maharashtra
17564,milind_bhende,Maharashtra
17565,jainyash808,Maharashtra
17566,snambekar65,Maharashtra
17567,BJP4Hathua,Bihar
17570,arvind_jan1,Maharashtra
17572,BJP4KiranBhoir,Maharashtra
17573,PendseMrunal,Maharashtra
17574,ChandreshASingh,Maharashtra
17578,AvinashYadavBJP,Bihar
17579,DAYASHA40311967,Maharashtra
17581,9890132561y,Maharashtra
17582,mukeshmishra207,Maharashtra
17583,haresh_BJP,Maharashtra
17586,nakulkadu,Maharashtra
17587,anupgandhi8,Maharashtra
17588,ABVPVidyanagari,Maharashtra
17589,arakshitapadha1,Bihar
17590,kishoragrawalof,Maharashtra
17591,YogeshV02583072,Maharashtra
17595,akshayAk47,Maharashtra
17596,S_Sanjay16,Maharashtra
17600,NiteshDubeyBJP1,Bihar
17601,jai_nagwani,Maharashtra
17603,SalaskarAshish,Maharashtra
17608,Pranav_Dhande,Maharashtra
17612,ADITYAS57555302,Bihar
17614,nitinpophale,Maharashtra
17615,JP_Singh_,Maharashtra
17620,VIJAYPANGARE,Maharashtra
17621,Atikkhanjalna,Maharashtra
17622,MayurPa13855167,Maharashtra
17623,naid_g,Bihar
17625,Shubhranshu_BJP,Maharashtra
17626,praful_larokar,Maharashtra
17630,RajendraDange4,Maharashtra
17632,sureshdoshi42,Maharashtra
17633,mayuresh_netkar,Maharashtra
17634,Ompraka83482663,Bihar
17639,AjeetManyal,Maharashtra
17640,VishalBYadav,Maharashtra
17645,bjp4buxar,Bihar
17646,omkardeshmukh96,Maharashtra
17649,Umeshmotwani17,Maharashtra
17652,sudhakar_5169,Maharashtra
17653,DrOlambe,Maharashtra
17656,RPThaku98585813,Bihar
17659,chetan_kayarkar,Maharashtra
17660,abhijeetes,To Be Added
17661,ShaileshPanch,Maharashtra
17662,saikumarakula2,Maharashtra
17663,Aditya69902634,Maharashtra
17667,bjpsaharsa,Bihar
17670,tiwarimanoj1175,Maharashtra
17671,AjaySadanand,Maharashtra
17673,rajeshghuge99,Maharashtra
17684,sanketBJYM_RTI,Maharashtra
17685,BPKhatgaonkar,Maharashtra
17687,sonaldagade,Maharashtra
17689,VinodKu37610724,Bihar
17694,Amoghs25,Maharashtra
17695,Avinash_Ramtek,Maharashtra
17697,drprasadkodiyal,Maharashtra
17698,amit_totla,Maharashtra
17700,UnitAbvp,Bihar
17702,PuneetChourasi7,Maharashtra
17705,APavitrakar,Maharashtra
17708,atulnetin,Maharashtra
17710,NavinsrivastavJ,Maharashtra
17711,RakeshK81683948,Bihar
17712,Raosahebkorde1,Maharashtra
17713,DishantPatil111,Maharashtra
17714,jugalupadhyay1,Maharashtra
17719,shishir1188,Maharashtra
17721,rlimgaonkar,Maharashtra
17723,SFurrend,Bihar
17727,AtharvaTadphale,Maharashtra
17729,PushkarLakhe,Maharashtra
17732,DrRajuRam2,Maharashtra
17733,amolk2811,Maharashtra
17734,sigriwal1,Bihar
17735,bhagwanJ_16,Maharashtra
17736,vipulchavan,Maharashtra
17738,AtulTarale,Maharashtra
17739,reportsonusingh,Maharashtra
17741,Nirajcg999,Maharashtra
17742,Samir40091723,Maharashtra
17744,Rajesh_Bante,Maharashtra
17745,patelhi19849205,Bihar
17746,shrikantgadek17,Maharashtra
17750,hemalkanani09,Maharashtra
17753,rahulmali2405,Maharashtra
17754,SwapnilRavindra,Maharashtra
17756,BJP4Damodarpur,Bihar
17761,ShailendraAjage,Maharashtra
17765,nitinpa2911,Maharashtra
17767,rksingh012,Bihar
17768,gudhate_pratik,Maharashtra
17769,prakash050505,Maharashtra
17770,ABVPDhule,Maharashtra
17771,Vijay_Shingade9,Maharashtra
17772,GunjanKhandelwl,Maharashtra
17776,SunilChurhe,Maharashtra
17778,RajeshdubeyChi1,Bihar
17783,Singh336Singh,Maharashtra
17787,AdvBhandare,Maharashtra
17788,meenakedarbjp1,Maharashtra
17789,NirajRam5,Bihar
17792,meghnapramanik,Maharashtra
17794,FinddYourrSoul,Maharashtra
17795,YogiNationalist,Maharashtra
17799,harshit_0309,Maharashtra
17800,CoolbantiKumar,Bihar
17801,mishra_niraj,Maharashtra
17804,KshitijVBJP,Maharashtra
17805,KaralkarSachin,Maharashtra
17809,officialtweetkk,Maharashtra
17811,Ssratho71870029,Bihar
17814,advrajeshd,Maharashtra
17823,RajSethi20,Maharashtra
17824,Diwan90Diwan,Maharashtra
17825,MohatureTejas,Maharashtra
17831,gajendr20239829,Maharashtra
17832,ranesatish51,Maharashtra
17846,iSengarAjayy,To Be Added
17849,iBhardwajManish,To Be Added
17850,siddheshvora,To Be Added
17852,KanubhaiDhakhda,To Be Added
17854,BJPNARAYANDAS,To Be Added
17855,kumar_rajeev555,To Be Added
17856,BJP4Madgao,To Be Added
17865,RAHULMOOLCHAND7,To Be Added
17867,HAMARABJPCOM,To Be Added
17868,AmanRDubey,To Be Added
17869,ChetanPatelyuva,To Be Added
17874,JaymeenJb,To Be Added
17875,NitinYadavBjym,To Be Added
17881,Pmishrabjp,To Be Added
17883,JashubenKorat,To Be Added
17885,SubenthungK,To Be Added
17888,divakarkamath,To Be Added
17893,TusharGhate3,To Be Added
17901,Bbadajenaoffice,To Be Added
17918,SumaniyaParbat,To Be Added
17920,BjpSainath,To Be Added
17925,01Vishalthakor,To Be Added
17930,hardikshahbjp,To Be Added
17936,Pramod_BJP,To Be Added
17946,yogeshkumar4bjp,To Be Added
17951,BalbudhePrakash,To Be Added
17952,ShillaiArjun3,To Be Added
17957,BJP4Kangra_HP,To Be Added
17960,Bittu_Vermabjp,To Be Added
17965,Ashishrana1987,To Be Added
17966,iArjunSinghBJP,To Be Added
17969,cpsarviya,To Be Added
17983,jadav12suresh,To Be Added
17984,PushprajChouhan,To Be Added
17986,OfficeofHBS,To Be Added
17989,rakeshmcshimla,To Be Added
17991,FastNewsDelhi,To Be Added
17992,DJlahkar,To Be Added
17994,sharmananded,To Be Added
17996,pratikj91367286,To Be Added
17998,vijaykotharibjp,To Be Added
18000,DipikabenPatel1,To Be Added
18005,virendrasinh_b,To Be Added
18015,JCMBJP,To Be Added
18027,sparjaga,To Be Added
18029,sriniva20895276,To Be Added
18034,Aniket4bjp,To Be Added
18035,Shashil_namoshi,To Be Added
18039,PareshAgravat7,To Be Added
18042,BJP4Ghanshyam,To Be Added
18044,ANKITP19,To Be Added
18050,mrajraj2221,To Be Added
18052,DahodBjym,To Be Added
18053,bansipa7218229,To Be Added
18055,BhongleGajanan,To Be Added
18061,amarhindu,To Be Added
18066,AdityaTrivedi_,To Be Added
18068,pradhan_damodar,To Be Added
18071,AmitMisonline,To Be Added
18072,771f593cc71f454,To Be Added
18075,SritamDas,To Be Added
18082,OfficeofAShelar,To Be Added
18084,OfSonkar,To Be Added
18093,bjpkheda,To Be Added
18094,Rohit_nation1,To Be Added
18095,laxmi_chopare,To Be Added
18097,imajayrabari,To Be Added
18101,GangamishraBJP,To Be Added
18102,Bjp4Mungeli,To Be Added
18105,JhaRahul_Bihar,To Be Added
18108,hemantsainimbd,To Be Added
18113,ommbjp,To Be Added
18114,Abhishkthakur25,To Be Added
18115,HimachalCM,To Be Added
18117,BJP4Nalgonda,To Be Added
18120,VermaDeena,To Be Added
18122,Shubham08698756,To Be Added
18123,SanjayKGoti,To Be Added
18124,Vandanbjym,To Be Added
18126,DebNilmoni,To Be Added
18130,PramodBJP4170,To Be Added
18133,shailes74464550,To Be Added
18139,ManojDubeybjp,To Be Added
18141,NageshT79745044,To Be Added
18152,AjaySinghbjpmds,To Be Added
18158,minaxibenbjp,To Be Added
18159,KavitaKhairnar2,To Be Added
18161,harishpandeybjp,To Be Added
18163,bjp4nagaonlp,To Be Added
18166,RajjuHarne,To Be Added
18172,sunnysanap15,To Be Added
18177,PankajSharmaJk,To Be Added
18181,sanjeevtrivedii,To Be Added
18190,shrda_nandan,To Be Added
18200,BJYMinWB,To Be Added
18201,kunalyadavbjp,To Be Added
18203,kmanjeet,To Be Added
18204,mpkundapura,To Be Added
18205,RavindraMoS_IC,To Be Added
18211,nirajubhare23,To Be Added
18220,DoctorRichaBjp,To Be Added
18221,DrRamMehta,To Be Added
18223,JIGARPATEL7733,To Be Added
18224,Tipparaju_BJP,To Be Added
18225,AnjanaB66052583,To Be Added
18227,Shrijeeinfotech,To Be Added
18231,rahulupmanyu0,To Be Added
18237,Gpdubey001,To Be Added
18241,DrAnkitDesai,To Be Added
18249,prayag,To Be Added
18252,AnilKal04905549,To Be Added
18257,chiragbhatt16,To Be Added
18260,ashwinis271,To Be Added
18263,BJP4_Dhanbad,To Be Added
18265,BJPExposed,To Be Added
18271,_hitendra03,To Be Added
18272,suratchauhan,To Be Added
18276,jyotilakhani13,To Be Added
18281,sakhaparivarr,To Be Added
18286,bjpranjankumar,To Be Added
18290,vishalthalotiya,To Be Added
18292,Rudrashriji,To Be Added
18294,NamanJainBJP,To Be Added
18296,gopalaiahbjp,To Be Added
18300,tlrwestbjp,To Be Added
18302,bhanushalivp,To Be Added
18304,D_K_Mehta,To Be Added
18305,kdkirandeshmukh,To Be Added
18310,UpendraNaik20,To Be Added
18316,bcpatilkourava,To Be Added
18319,VivekKv46101163,To Be Added
18322,iAmitKumar95,To Be Added
18325,Harshitsoni360,To Be Added
18326,B_S_Chandrawat,To Be Added
18327,RahulNahargarh,To Be Added
18331,kumaramitJ,To Be Added
18342,KarunaGopal1,To Be Added
18344,AtmaramPatel,To Be Added
18347,bjp4narmada,To Be Added
18348,Biswajitbag7,To Be Added
18349,BharatYadavMP,To Be Added
18350,mahendrabjp,To Be Added
18351,dst17051991,To Be Added
18355,JituHirparaJnd,To Be Added
18357,chandresh_herma,To Be Added
18360,Narendrapatel__,To Be Added
18362,KharkhariAmit,To Be Added
18370,shivendrasinh09,To Be Added
18377,AjitKakade12,To Be Added
18379,Meetrajsinhbjym,To Be Added
18384,murali_kotte,To Be Added
18387,Atul4BJP,To Be Added
18390,saurabhavsbjp,To Be Added
18401,devparmarbjp,To Be Added
18402,kunal_139,To Be Added
18408,Harsh_Gadani,To Be Added
18411,abhinavBJPmp,To Be Added
18413,12dixitshivam,To Be Added
18415,JyotiresverSays,To Be Added
18421,kunwarjibhai,To Be Added
18422,sonupatidar9752,To Be Added
18423,margishi_R,To Be Added
18426,sungrbjp,To Be Added
18428,patelaum35,To Be Added
18429,iYograjDogra,To Be Added
18431,swapnil_fukte,To Be Added
18433,GaliyelRajesh,To Be Added
18435,YadavRamakant,To Be Added
18442,bharatsinhjibjp,To Be Added
18448,SujithNochur,To Be Added
18450,avadheshjainii,To Be Added
18459,PatrioticVirtue,To Be Added
18462,shrikantkukkey,To Be Added
18466,hardikthaker96,To Be Added
18467,bjpkeshkumar,To Be Added
18469,manishBJPUP,To Be Added
18470,TapakDr,To Be Added
18472,DayalDasBaghel,To Be Added
18474,Patel990Rinkesh,To Be Added
18477,shettydipesh28,To Be Added
18479,bjpDeivasigama1,To Be Added
18482,peshkarpradeep,To Be Added
18488,SantosMeena2,To Be Added
18489,SureshM46,To Be Added
18505,Premnarayanji,To Be Added
18513,SHEETAL2702,To Be Added
18518,trivikramjoshi3,To Be Added
18519,yagnesh_dave,To Be Added
18520,NitinBh25808811,To Be Added
18521,jaimiknpatel,To Be Added
18524,rajamalhotra,To Be Added
18532,Rajeshsidhi,To Be Added
18534,majoranilsingh,To Be Added
18537,Sanjay_Tarapra,To Be Added
18540,AnishPezhuvila,To Be Added
18542,kstanwarmp,To Be Added
18543,PritamS73450661,To Be Added
18548,rajeevp14,To Be Added
18550,DhaneshRina,To Be Added
18556,madhavi_agarwal,To Be Added
18558,ChetanJTrivedi1,To Be Added
18560,jigardesaibjp,To Be Added
18562,JyotsnaADas1,To Be Added
18565,GitarthaGoswam5,To Be Added
18572,sanjaysinghbjp,To Be Added
18573,Bulletpandibjp,To Be Added
18574,Satyen87993828,To Be Added
18576,iSurajSinghBjp,To Be Added
18582,Shivambjym_,To Be Added
18585,0099Swami,To Be Added
18588,LMuruganBJP,To Be Added
18597,shivasolanki999,To Be Added
18600,PralhadJoshi6,To Be Added
18602,ankurkush,To Be Added
18603,Hirenmkathiriya,To Be Added
18604,PK42674722,To Be Added
18609,tribhovandask,To Be Added
18613,TNbjpmeenaakshi,To Be Added
18614,bartwalvikram,To Be Added
18615,iChintuRajpal,To Be Added
18619,BJPKarSMITCell,To Be Added
18623,itejaswinikadam,To Be Added
18627,MaheshDave_,To Be Added
18637,surendrajainbjp,To Be Added
18641,junglee2012,To Be Added
18642,Paritos14792396,To Be Added
18646,Satish_Malviya_,To Be Added
18647,PraphullaChan14,To Be Added
18651,swanandgangal,To Be Added
18652,iSingh_Vivek,To Be Added
18656,rsbalawat,To Be Added
18657,divyarajrewa,To Be Added
18665,pmbjpbppi,To Be Added
18666,BaloRaja,To Be Added
18667,RAJIV1959,To Be Added
18670,SoniYashit,To Be Added
18678,GhoghariParesh,To Be Added
18680,OfficeOfDrNM,To Be Added
18681,iSwapnilpathre,To Be Added
18685,IshanKataki,To Be Added
